dataset	pathway	direction	padj	source
Zhang2021	NEGATIVE REGULATION OF RESPONSE TO WOUNDING	up	0.012712283398023235	GO_BP_RNA
Zhang2021	NEGATIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION	up	0.02091555415664549	GO_BP_RNA
Zhang2021	NEGATIVE REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION	up	0.022268509500422168	GO_BP_RNA
Zhang2021	NEGATIVE REGULATION OF TRANSPORT	up	0.022268509500422168	GO_BP_RNA
Zhang2021	NEGATIVE REGULATION OF VASCULATURE DEVELOPMENT	up	0.029491731729005707	GO_BP_RNA
Zhang2021	NEGATIVE REGULATION OF WNT SIGNALING PATHWAY	up	0.049503865298702765	GO_BP_RNA
Zhang2021	NEGATIVE REGULATION OF WOUND HEALING	up	0.024189369826494705	GO_BP_RNA
Zhang2021	NEPHRON DEVELOPMENT	up	0.007958812608454241	GO_BP_RNA
Zhang2021	NEPHRON EPITHELIUM DEVELOPMENT	up	0.04170638966261196	GO_BP_RNA
Zhang2021	NERVE DEVELOPMENT	up	0.021773857006483037	GO_BP_RNA
Zhang2021	NEUROMUSCULAR PROCESS	up	0.029189693980930343	GO_BP_RNA
Zhang2021	NEUROMUSCULAR SYNAPTIC TRANSMISSION	up	0.029486023053723217	GO_BP_RNA
Zhang2021	NEURONAL ACTION POTENTIAL	up	0.0207690997271517	GO_BP_RNA
Zhang2021	NEURON APOPTOTIC PROCESS	up	0.039919887534998505	GO_BP_RNA
Zhang2021	NEURON CELLULAR HOMEOSTASIS	up	0.013237011779493404	GO_BP_RNA
Zhang2021	NEURON MIGRATION	up	0.047356126714619994	GO_BP_RNA
Zhang2021	NEURON PROJECTION EXTENSION	up	0.04925978877865732	GO_BP_RNA
Zhang2021	NEURON PROJECTION GUIDANCE	up	0.010993897809124834	GO_BP_RNA
Zhang2021	NEURON PROJECTION ORGANIZATION	up	0.028798877479349207	GO_BP_RNA
Zhang2021	NEUROTRANSMITTER RECEPTOR LOCALIZATION TO POSTSYNAPTIC SPECIALIZATION MEMBRANE	up	0.01405356490589059	GO_BP_RNA
Zhang2021	NEUROTRANSMITTER SECRETION	up	0.029486023053723217	GO_BP_RNA
Zhang2021	NEUROTRANSMITTER TRANSPORT	up	0.020769885682399486	GO_BP_RNA
Zhang2021	NEUTRAL LIPID METABOLIC PROCESS	up	0.029491731729005707	GO_BP_RNA
Zhang2021	ODONTOGENESIS	up	0.04989411773773789	GO_BP_RNA
Zhang2021	OLFACTORY LOBE DEVELOPMENT	up	0.011142262164954118	GO_BP_RNA
Zhang2021	ORGANELLE FUSION	up	0.02648937587685081	GO_BP_RNA
Zhang2021	ORGANELLE MEMBRANE FUSION	up	0.031960079899073505	GO_BP_RNA
Zhang2021	ORGANELLE TRANSPORT ALONG MICROTUBULE	up	0.02561380390811959	GO_BP_RNA
Zhang2021	ORGANIC ACID BIOSYNTHETIC PROCESS	up	0.0029745372439034558	GO_BP_RNA
Zhang2021	ORGANIC ACID TRANSMEMBRANE TRANSPORT	up	0.027827288934790466	GO_BP_RNA
Zhang2021	ORGANIC ACID TRANSPORT	up	6.76077659643651e-4	GO_BP_RNA
Zhang2021	ORGANIC ANION TRANSPORT	up	5.103319958742927e-4	GO_BP_RNA
Zhang2021	ORGAN GROWTH	up	0.014122129514581382	GO_BP_RNA
Zhang2021	OSSIFICATION	up	8.832640350729996e-4	GO_BP_RNA
Zhang2021	OSTEOBLAST DIFFERENTIATION	up	0.00817882289036471	GO_BP_RNA
Zhang2021	OSTEOCLAST DIFFERENTIATION	up	0.04639951953003664	GO_BP_RNA
Zhang2021	OVULATION CYCLE	up	0.0209436184945312	GO_BP_RNA
Zhang2021	PEPTIDE METABOLIC PROCESS	up	0.01555482839152192	GO_BP_RNA
Zhang2021	PEPTIDE TRANSPORT	up	0.008653901648231115	GO_BP_RNA
Zhang2021	PEPTIDYL AMINO ACID MODIFICATION	up	0.005112942376771376	GO_BP_RNA
Zhang2021	PEPTIDYL TYROSINE DEPHOSPHORYLATION	up	0.018316114311738307	GO_BP_RNA
Zhang2021	PEPTIDYL TYROSINE MODIFICATION	up	0.025066411821482025	GO_BP_RNA
Zhang2021	PERIPHERAL NERVOUS SYSTEM DEVELOPMENT	up	0.02648937587685081	GO_BP_RNA
Zhang2021	PHENOL CONTAINING COMPOUND BIOSYNTHETIC PROCESS	up	0.03285460126141983	GO_BP_RNA
Zhang2021	PHOSPHATIDYLINOSITOL 3 KINASE PROTEIN KINASE B SIGNAL TRANSDUCTION	up	0.013099088881578156	GO_BP_RNA
Zhang2021	PHOSPHATIDYLINOSITOL BIOSYNTHETIC PROCESS	up	0.032688159221573615	GO_BP_RNA
Zhang2021	PHOSPHATIDYLINOSITOL METABOLIC PROCESS	up	0.014139857505316033	GO_BP_RNA
Zhang2021	PHOSPHOLIPID BIOSYNTHETIC PROCESS	up	0.011750312491632676	GO_BP_RNA
Zhang2021	PHOSPHOLIPID METABOLIC PROCESS	up	0.002003297384903604	GO_BP_RNA
Zhang2021	PHOTOPERIODISM	up	0.04375610620769831	GO_BP_RNA
Zhang2021	PHYSIOLOGICAL CARDIAC MUSCLE HYPERTROPHY	up	0.04741114972207568	GO_BP_RNA
Zhang2021	PLATELET ACTIVATION	up	0.03083660305988633	GO_BP_RNA
Zhang2021	PLATELET DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY	up	0.01405356490589059	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF ANIMAL ORGAN MORPHOGENESIS	up	0.03764065630714636	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF AUTOPHAGY	up	0.013483891199893884	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF BIOMINERAL TISSUE DEVELOPMENT	up	0.019152196143049086	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION	up	0.013483891199893884	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF BONE MINERALIZATION	up	0.024189369826494705	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY	up	0.026627548943675326	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF CELLULAR COMPONENT BIOGENESIS	up	0.014320433877153788	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF CELL ACTIVATION	up	0.043921752357228554	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF CELL ADHESION	up	0.007790849963198568	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF CELL CELL ADHESION	up	0.047665025370342326	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF CELL DEVELOPMENT	up	0.001149003235964341	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF CELL GROWTH	up	0.018729210315302162	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF CELL PROJECTION ORGANIZATION	up	0.005136158861679997	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF CYTOKINE PRODUCTION	up	0.004846596039900877	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF DEFENSE RESPONSE	up	0.005951951214292746	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF D GLUCOSE IMPORT	up	0.02594296431829946	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF D GLUCOSE TRANSMEMBRANE TRANSPORT	up	0.012766670415671193	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF ENDOTHELIAL CELL MIGRATION	up	0.015385053279729057	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION	up	0.02683287194204672	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF ERK1 AND ERK2 CASCADE	up	0.032617796848529085	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF FIBROBLAST MIGRATION	up	0.02648937587685081	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF GROWTH	up	0.04955084835227938	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF HEART RATE	up	0.04986849252581803	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF HORMONE METABOLIC PROCESS	up	0.02289674367605359	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF JNK CASCADE	up	0.047217655982122055	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF LIPID METABOLIC PROCESS	up	0.032374928492931214	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF LOCOMOTION	up	1.1527426599971991e-4	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF MAPK CASCADE	up	7.860200582557353e-4	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF MIRNA METABOLIC PROCESS	up	0.02099332644981885	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF MIRNA TRANSCRIPTION	up	0.015951260895990353	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF MYELINATION	up	0.02056910117890705	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF MYELOID CELL DIFFERENTIATION	up	0.0116030600328664	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT	up	0.009568193504889038	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF NEUROGENESIS	up	0.019259422794448238	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF NEURON PROJECTION DEVELOPMENT	up	0.014964016105168971	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF ORGANELLE ORGANIZATION	up	0.0426912230954982	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF OSTEOBLAST DIFFERENTIATION	up	0.021558498643762837	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3 KINASE PROTEIN KINASE B SIGNAL TRANSDUCTION	up	0.009450925978860646	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF PHOSPHORUS METABOLIC PROCESS	up	0.007959169002397466	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF PHOSPHORYLATION	up	0.007977690563036738	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF POST TRANSLATIONAL PROTEIN MODIFICATION	up	0.04925978877865732	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF PROGRAMMED CELL DEATH	up	0.013483891199893884	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF PROTEIN CATABOLIC PROCESS	up	0.0216015284761082	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF PROTEIN LOCALIZATION	up	0.037413191684076884	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF PROTEIN MODIFICATION PROCESS	up	0.001170293574521663	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF PROTEOLYSIS	up	0.04267742850259017	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF RESPONSE TO BIOTIC STIMULUS	up	0.0066838541345668745	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF RESPONSE TO WOUNDING	up	0.03982766670553769	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF STRIATED MUSCLE CONTRACTION	up	0.049503865298702765	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF SUPRAMOLECULAR FIBER ORGANIZATION	up	0.03845382761661187	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF SYNAPTIC TRANSMISSION	up	0.006906526900271262	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY	up	0.02903604739994159	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF TRANSMEMBRANE TRANSPORT	up	0.039089482489178984	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF VASCULATURE DEVELOPMENT	up	9.768294711579308e-4	GO_BP_RNA
Zhang2021	POSITIVE REGULATION OF WNT SIGNALING PATHWAY	up	0.0066838541345668745	GO_BP_RNA
Zhang2021	POSTSYNAPSE ORGANIZATION	up	0.006499599554928526	GO_BP_RNA
Zhang2021	POTASSIUM ION IMPORT ACROSS PLASMA MEMBRANE	up	0.0017900981133235462	GO_BP_RNA
Zhang2021	POTASSIUM ION TRANSPORT	up	6.115591090676476e-5	GO_BP_RNA
Zhang2021	PROTEASOME MEDIATED UBIQUITIN DEPENDENT PROTEIN CATABOLIC PROCESS	up	0.006499599554928526	GO_BP_RNA
Zhang2021	PROTEIN AUTOPHOSPHORYLATION	up	0.007904172648671272	GO_BP_RNA
Zhang2021	PROTEIN COMPLEX OLIGOMERIZATION	up	0.026885123682013817	GO_BP_RNA
Zhang2021	PROTEIN CONTAINING COMPLEX DISASSEMBLY	up	0.019289464461050728	GO_BP_RNA
Zhang2021	PROTEIN CONTAINING COMPLEX LOCALIZATION	up	0.010127334402924779	GO_BP_RNA
Zhang2021	PROTEIN DEPHOSPHORYLATION	up	0.022268509500422168	GO_BP_RNA
Zhang2021	PROTEIN DEPOLYMERIZATION	up	0.04849837689209307	GO_BP_RNA
Zhang2021	PROTEIN HOMOOLIGOMERIZATION	up	0.04925978877865732	GO_BP_RNA
Zhang2021	PROTEIN LOCALIZATION TO CELL JUNCTION	up	0.001149003235964341	GO_BP_RNA
Zhang2021	PROTEIN LOCALIZATION TO CELL PERIPHERY	up	0.001170293574521663	GO_BP_RNA
Zhang2021	PROTEIN LOCALIZATION TO ENDOSOME	up	0.01636591621118441	GO_BP_RNA
Zhang2021	PROTEIN LOCALIZATION TO EXTRACELLULAR REGION	up	0.02099332644981885	GO_BP_RNA
Zhang2021	PROTEIN LOCALIZATION TO NUCLEUS	up	0.036105107457460095	GO_BP_RNA
Zhang2021	PROTEIN LOCALIZATION TO PLASMA MEMBRANE	up	0.012051780982310354	GO_BP_RNA
Zhang2021	PROTEIN LOCALIZATION TO POSTSYNAPSE	up	0.018729210315302162	GO_BP_RNA
Zhang2021	PROTEIN LOCALIZATION TO SYNAPSE	up	0.009917583663811524	GO_BP_RNA
Zhang2021	PROTEIN POLYMERIZATION	up	0.012051780982310354	GO_BP_RNA
Zhang2021	PROTEOGLYCAN METABOLIC PROCESS	up	0.04294405643574955	GO_BP_RNA
Zhang2021	PURINE CONTAINING COMPOUND METABOLIC PROCESS	up	0.007977690563036738	GO_BP_RNA
Zhang2021	RECEPTOR LOCALIZATION TO SYNAPSE	up	0.02091555415664549	GO_BP_RNA
Zhang2021	RECEPTOR MEDIATED ENDOCYTOSIS	up	0.014631814850282325	GO_BP_RNA
Zhang2021	REFLEX	up	0.017540528296279216	GO_BP_RNA
Zhang2021	REGULATED EXOCYTOSIS	up	0.03632950777412394	GO_BP_RNA
Zhang2021	REGULATION OF ACTIN FILAMENT BASED PROCESS	up	0.015433949842578296	GO_BP_RNA
Zhang2021	REGULATION OF ANATOMICAL STRUCTURE SIZE	up	6.76077659643651e-4	GO_BP_RNA
Zhang2021	REGULATION OF APOPTOTIC SIGNALING PATHWAY	up	0.019289464461050728	GO_BP_RNA
Zhang2021	REGULATION OF AUTOPHAGY	up	0.0054196114052259626	GO_BP_RNA
Zhang2021	REGULATION OF AXONOGENESIS	up	0.019857805632990673	GO_BP_RNA
Zhang2021	REGULATION OF BIOMINERAL TISSUE DEVELOPMENT	up	0.015627365724666786	GO_BP_RNA
Zhang2021	REGULATION OF BLOOD CIRCULATION	up	0.001149003235964341	GO_BP_RNA
Zhang2021	REGULATION OF BLOOD PRESSURE	up	0.015487115716252383	GO_BP_RNA
Zhang2021	REGULATION OF BMP SIGNALING PATHWAY	up	0.04361959634129189	GO_BP_RNA
Zhang2021	REGULATION OF BODY FLUID LEVELS	up	4.1590780784823e-6	GO_BP_RNA
Zhang2021	REGULATION OF BONE MINERALIZATION	up	0.014139857505316033	GO_BP_RNA
Zhang2021	REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT	up	0.047665025370342326	GO_BP_RNA
Zhang2021	REGULATION OF CALCIUM ION TRANSPORT	up	0.023592295614941472	GO_BP_RNA
Zhang2021	REGULATION OF CANONICAL WNT SIGNALING PATHWAY	up	0.0016840417905553615	GO_BP_RNA
Zhang2021	REGULATION OF CARBOHYDRATE METABOLIC PROCESS	up	0.02683287194204672	GO_BP_RNA
Zhang2021	REGULATION OF CELLULAR COMPONENT SIZE	up	0.010453888758957015	GO_BP_RNA
Zhang2021	REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS	up	6.650802175649431e-4	GO_BP_RNA
Zhang2021	REGULATION OF CELL CELL ADHESION	up	0.014952168656836937	GO_BP_RNA
Zhang2021	REGULATION OF CELL GROWTH	up	9.646221771361144e-4	GO_BP_RNA
Zhang2021	REGULATION OF CELL JUNCTION ASSEMBLY	up	0.009568193504889038	GO_BP_RNA
Zhang2021	REGULATION OF CELL MATRIX ADHESION	up	0.03931652285754634	GO_BP_RNA
Zhang2021	REGULATION OF CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS	up	0.02037504444664681	GO_BP_RNA
Zhang2021	REGULATION OF CELL MORPHOGENESIS	up	0.009568193504889038	GO_BP_RNA
Zhang2021	REGULATION OF CELL SHAPE	up	0.049503865298702765	GO_BP_RNA
Zhang2021	REGULATION OF CELL SIZE	up	0.0412935113735987	GO_BP_RNA
Zhang2021	REGULATION OF CELL SUBSTRATE ADHESION	up	0.009347010644971154	GO_BP_RNA
Zhang2021	REGULATION OF CELL SUBSTRATE JUNCTION ORGANIZATION	up	0.02445811895541669	GO_BP_RNA
Zhang2021	REGULATION OF CIRCADIAN RHYTHM	up	0.023551479850571554	GO_BP_RNA
Zhang2021	REGULATION OF CLATHRIN DEPENDENT ENDOCYTOSIS	up	0.038430116098934576	GO_BP_RNA
Zhang2021	REGULATION OF COAGULATION	up	0.02035303045379384	GO_BP_RNA
Zhang2021	REGULATION OF CYTOSKELETON ORGANIZATION	up	0.01584335621917699	GO_BP_RNA
Zhang2021	REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION	up	0.002920687250897562	GO_BP_RNA
Zhang2021	REGULATION OF DENDRITE DEVELOPMENT	up	0.04012042510467037	GO_BP_RNA
Zhang2021	REGULATION OF DENDRITE MORPHOGENESIS	up	0.046634781891387776	GO_BP_RNA
Zhang2021	REGULATION OF DENDRITIC SPINE MORPHOGENESIS	up	0.04350625652174971	GO_BP_RNA
Zhang2021	REGULATION OF DEVELOPMENTAL GROWTH	up	0.021259261903310185	GO_BP_RNA
Zhang2021	REGULATION OF D GLUCOSE TRANSMEMBRANE TRANSPORT	up	0.021730684066448465	GO_BP_RNA
Zhang2021	REGULATION OF ENDOCYTOSIS	up	0.047665025370342326	GO_BP_RNA
Zhang2021	REGULATION OF ENDOTHELIAL CELL MIGRATION	up	0.0018157865767509324	GO_BP_RNA
Zhang2021	REGULATION OF EPITHELIAL CELL DIFFERENTIATION	up	0.0033661327845462595	GO_BP_RNA
Zhang2021	REGULATION OF EPITHELIAL CELL PROLIFERATION	up	0.0014978955703951967	GO_BP_RNA
Zhang2021	REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION	up	0.02861628173879612	GO_BP_RNA
Zhang2021	REGULATION OF EXOCYTOSIS	up	0.04378323730268187	GO_BP_RNA
Zhang2021	REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY	up	0.04906677343312636	GO_BP_RNA
Zhang2021	REGULATION OF FAT CELL DIFFERENTIATION	up	0.016475728580424887	GO_BP_RNA
Zhang2021	REGULATION OF FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY	up	0.046634781891387776	GO_BP_RNA
Zhang2021	REGULATION OF GENERATION OF PRECURSOR METABOLITES AND ENERGY	up	0.00781652398201911	GO_BP_RNA
Zhang2021	REGULATION OF G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY	up	0.027827288934790466	GO_BP_RNA
Zhang2021	REGULATION OF HEART CONTRACTION	up	0.0036537864824112546	GO_BP_RNA
Zhang2021	REGULATION OF HEART RATE	up	0.0400459035309934	GO_BP_RNA
Zhang2021	REGULATION OF HEART RATE BY CARDIAC CONDUCTION	up	0.03354967649995248	GO_BP_RNA
Zhang2021	REGULATION OF HEMOPOIESIS	up	0.04664849655178398	GO_BP_RNA
Zhang2021	REGULATION OF HOMOTYPIC CELL CELL ADHESION	up	0.04658662406954508	GO_BP_RNA
Zhang2021	REGULATION OF HORMONE LEVELS	up	5.911070496382812e-4	GO_BP_RNA
Zhang2021	REGULATION OF HORMONE METABOLIC PROCESS	up	0.017638761968561557	GO_BP_RNA
Zhang2021	REGULATION OF INFLAMMATORY RESPONSE	up	0.04553437110700845	GO_BP_RNA
Zhang2021	REGULATION OF INNATE IMMUNE RESPONSE	up	0.015433949842578296	GO_BP_RNA
Zhang2021	REGULATION OF JNK CASCADE	up	0.008828543087944011	GO_BP_RNA
Zhang2021	REGULATION OF KETONE METABOLIC PROCESS	up	0.014958877782377622	GO_BP_RNA
Zhang2021	REGULATION OF KINASE ACTIVITY	up	0.02037504444664681	GO_BP_RNA
Zhang2021	REGULATION OF LIPID BIOSYNTHETIC PROCESS	up	0.007165462390198359	GO_BP_RNA
Zhang2021	REGULATION OF LIPID METABOLIC PROCESS	up	0.0016440544370924038	GO_BP_RNA
Zhang2021	REGULATION OF LONG TERM NEURONAL SYNAPTIC PLASTICITY	up	0.047356126714619994	GO_BP_RNA
Zhang2021	REGULATION OF MACROAUTOPHAGY	up	0.029829409037998782	GO_BP_RNA
Zhang2021	REGULATION OF MEMBRANE POTENTIAL	up	1.140190653157744e-5	GO_BP_RNA
Zhang2021	REGULATION OF MICROTUBULE POLYMERIZATION	up	0.04012042510467037	GO_BP_RNA
Zhang2021	REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION	up	0.029486023053723217	GO_BP_RNA
Zhang2021	REGULATION OF MIRNA METABOLIC PROCESS	up	0.03792318922340478	GO_BP_RNA
Zhang2021	REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT	up	0.004160393488186707	GO_BP_RNA
Zhang2021	REGULATION OF MONOATOMIC ION TRANSPORT	up	3.9574125111709106e-4	GO_BP_RNA
Zhang2021	REGULATION OF MORPHOGENESIS OF A BRANCHING STRUCTURE	up	0.04925978877865732	GO_BP_RNA
Zhang2021	REGULATION OF MUSCLE ADAPTATION	up	0.015117821636969673	GO_BP_RNA
Zhang2021	REGULATION OF MUSCLE CELL DIFFERENTIATION	up	0.032677499883192615	GO_BP_RNA
Zhang2021	REGULATION OF MUSCLE CONTRACTION	up	0.006782626437287085	GO_BP_RNA
Zhang2021	REGULATION OF MUSCLE SYSTEM PROCESS	up	6.76077659643651e-4	GO_BP_RNA
Zhang2021	REGULATION OF MYELOID CELL DIFFERENTIATION	up	0.04664849655178398	GO_BP_RNA
Zhang2021	REGULATION OF NERVOUS SYSTEM DEVELOPMENT	up	0.004868789971485076	GO_BP_RNA
Zhang2021	REGULATION OF NEUROGENESIS	up	0.004844720023499198	GO_BP_RNA
Zhang2021	REGULATION OF NEURONAL SYNAPTIC PLASTICITY	up	0.019259422794448238	GO_BP_RNA
Zhang2021	REGULATION OF NEURON APOPTOTIC PROCESS	up	0.034065303539233184	GO_BP_RNA
Zhang2021	REGULATION OF NEURON PROJECTION DEVELOPMENT	up	4.1590780784823e-6	GO_BP_RNA
Zhang2021	REGULATION OF ORGANIC ACID TRANSPORT	up	0.0239156484310532	GO_BP_RNA
Zhang2021	REGULATION OF OSSIFICATION	up	0.01212967307813801	GO_BP_RNA
Zhang2021	REGULATION OF OSTEOBLAST DIFFERENTIATION	up	0.03907962521682037	GO_BP_RNA
Zhang2021	REGULATION OF PHOSPHORYLATION	up	0.00205188029024165	GO_BP_RNA
Zhang2021	REGULATION OF POSTSYNAPSE ORGANIZATION	up	0.047356126714619994	GO_BP_RNA
Zhang2021	REGULATION OF POSTSYNAPTIC MEMBRANE NEUROTRANSMITTER RECEPTOR LEVELS	up	0.0012363947333408278	GO_BP_RNA
Zhang2021	REGULATION OF POSTSYNAPTIC MEMBRANE POTENTIAL	up	0.037618320227551155	GO_BP_RNA
Zhang2021	REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORT	up	0.015385053279729057	GO_BP_RNA
Zhang2021	REGULATION OF POTASSIUM ION TRANSPORT	up	0.010453888758957015	GO_BP_RNA
Zhang2021	REGULATION OF PRESYNAPTIC MEMBRANE POTENTIAL	up	0.023121854933557007	GO_BP_RNA
Zhang2021	REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS	up	0.019289464461050728	GO_BP_RNA
Zhang2021	REGULATION OF PROTEIN CATABOLIC PROCESS	up	0.005569436775643531	GO_BP_RNA
Zhang2021	REGULATION OF PROTEIN CONTAINING COMPLEX ASSEMBLY	up	0.008411449510299608	GO_BP_RNA
Zhang2021	REGULATION OF PROTEIN CONTAINING COMPLEX DISASSEMBLY	up	0.015433949842578296	GO_BP_RNA
Zhang2021	REGULATION OF PROTEIN DEPOLYMERIZATION	up	0.0437736774505113	GO_BP_RNA
Zhang2021	REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY	up	0.037413191684076884	GO_BP_RNA
Zhang2021	REGULATION OF PROTEIN LOCALIZATION TO MEMBRANE	up	0.009917583663811524	GO_BP_RNA
Zhang2021	REGULATION OF PROTEIN POLYMERIZATION	up	0.019289464461050728	GO_BP_RNA
Zhang2021	REGULATION OF PROTEOLYSIS	up	0.024062356300150252	GO_BP_RNA
Zhang2021	REGULATION OF PROTEOLYSIS INVOLVED IN PROTEIN CATABOLIC PROCESS	up	0.032164113980074495	GO_BP_RNA
Zhang2021	REGULATION OF RECEPTOR MEDIATED ENDOCYTOSIS	up	0.03464412230338518	GO_BP_RNA
Zhang2021	REGULATION OF RESPONSE TO BIOTIC STIMULUS	up	0.0013057501576455696	GO_BP_RNA
Zhang2021	REGULATION OF RESPONSE TO WOUNDING	up	0.001149003235964341	GO_BP_RNA
Zhang2021	REGULATION OF SMAD PROTEIN SIGNAL TRANSDUCTION	up	0.0437736774505113	GO_BP_RNA
Zhang2021	REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION	up	0.005548516914952723	GO_BP_RNA
Zhang2021	REGULATION OF SMALL MOLECULE METABOLIC PROCESS	up	0.019116067051668358	GO_BP_RNA
Zhang2021	REGULATION OF STEROID METABOLIC PROCESS	up	0.03379580092284849	GO_BP_RNA
Zhang2021	REGULATION OF STRIATED MUSCLE CONTRACTION	up	0.011365682992862688	GO_BP_RNA
Zhang2021	REGULATION OF SUPRAMOLECULAR FIBER ORGANIZATION	up	0.042542254668783655	GO_BP_RNA
Zhang2021	REGULATION OF SYNAPSE STRUCTURE OR ACTIVITY	up	0.007899798524689208	GO_BP_RNA
Zhang2021	REGULATION OF SYNAPTIC PLASTICITY	up	1.6296513231792976e-5	GO_BP_RNA
Zhang2021	REGULATION OF SYNAPTIC VESICLE EXOCYTOSIS	up	0.01555482839152192	GO_BP_RNA
Zhang2021	REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE	up	0.03479181847388209	GO_BP_RNA
Zhang2021	REGULATION OF SYSTEM PROCESS	up	6.37700510873627e-8	GO_BP_RNA
Zhang2021	REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY	up	0.0042122083217384495	GO_BP_RNA
Zhang2021	REGULATION OF TRANSMEMBRANE TRANSPORT	up	3.802244717581794e-4	GO_BP_RNA
Zhang2021	REGULATION OF TRANSPORTER ACTIVITY	up	0.037413191684076884	GO_BP_RNA
Zhang2021	REGULATION OF TRANS SYNAPTIC SIGNALING	up	2.4624105061593288e-8	GO_BP_RNA
Zhang2021	REGULATION OF TUBE SIZE	up	0.005279082550623893	GO_BP_RNA
Zhang2021	REGULATION OF TYPE B PANCREATIC CELL PROLIFERATION	up	0.046465245022537606	GO_BP_RNA
